,id,name,price,original_price,discount,discount_rate,rating_average,review_count,short_description,all_time_quantity_sold,authors,specifications,categories
0,260811707,Muôn Kiếp Nhân Sinh 3 (Bìa Mềm),171000,218000,47000,22,5.0,111,"Nối tiếp câu chuyện và tinh thần của tập 1 và tập 2, “Muôn Kiếp Nhân Sinh –tập 3” tiếp tục đưa bạn đọc đi qua hành trình thức tỉnh tâm linh của nhân vậtchính Thomas. Không chỉ là hồi tiếp theo trong c...",2073,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2023-05-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14.5 x 20.5 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '604'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách Tôn Giáo - Tâm Linh
1,262434068,"Muôn Kiếp Nhân Sinh - Many Times, Many Lives - Tập 3",165680,218000,52320,24,5.0,77,"    Muôn Kiếp Nhân Sinh - Many Times, Many Lives - Tập 3   Nối tiếp câu chuyện và tinh thần của tập 1 và tập 2, “Muôn Kiếp Nhân Sinh – tập 3” tiếp tục đưa bạn đọc đi qua hành trình thức tỉnh tâm l...",1460,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'FIRST NEWS'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Root
2,56878836,Sách Muôn Kiếp Nhân Sinh (Bìa Cứng) - Nguyên Phong,170000,228000,58000,25,4.8,298,"MUÔN KIẾP NHÂN SINH - MANY LIVES, MANY TIMESGiáo sư John Vũ – Nguyên Phong và những câu chuyện chưa từng có về tiền kiếp, khám phá luật Nhân quả, Luân hồi.“Muôn kiếp nhân sinh” là tác phẩm do Giáo s...",1504,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2020-06-01 16:56:29'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '16 x 24 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa cứng'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '424'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách tiếng Việt
3,105663942,Hành Trình Về Phương Đông (Tái Bản 2021),83000,118000,35000,30,5.0,71,"Hành Trình Về Phương Đông, một trong những tác phẩm đương đại hay và độc đáo nhất về văn hóa phương Đông vừa tái ngộ bạn đọc trong một diện mạo hoàn toàn mới, sang trọng và ấn tượng. Đây là ấn bản có ...",518,['Baird T Spalding'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'FIRST NEWS'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]",Sách tiếng Việt
4,243097256,Giận (Tái Bản),108000,135000,27000,20,5.0,41,"Giận là một cuốn sách hay của Thiền sư Thích Nhất Hạnh, nó mở ra cho ta những khả năng kỳ diệu, nhưng lại rất dễ thực hành để ta tự mình từng bước thoát khỏi cơn giận và sống đẹp với xã hội quanh mình...",762,['Thích Nhất Hạnh'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Phương Nam Book'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2023-01-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14 x 20.5 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '248'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]",Sách Tôn Giáo - Tâm Linh
5,161008717,Kiếp Nào Ta Cũng Tìm Thấy Nhau: Câu Chuyện Về Những Linh Hồn Tri Kỷ Vĩnh Viễn Không Chia Lìa (Tái Bản),67100,99000,31900,32,5.0,563,"Kiếp nào ta cũng tìm thấy nhau là cuốn sách thứ ba của Brain L. Weiss – một nhà tâm thần học có tiếng. Trước đó ông đã viết hai cuốn sách: cuốn đầu tiên là Ám ảnh từ kiếp trước, cuốn sách mô tả câu ch...",4638,['Brian L Weiss'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Thái Hà'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2022-02-02 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14 x 20.5 cm'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Du An'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '292'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Lao Động'}]}]",Sách Tôn Giáo - Tâm Linh
6,262404872,Sách Muôn Kiếp Nhân Sinh 3 (Bìa Mềm),163450,218000,54550,25,5.0,2,"MUÔN KIẾP NHÂN SINH – TẬP 3Nối tiếp câu chuyện và tinh thần của tập 1 và tập 2, “Muôn Kiếp Nhân Sinh – tập 3” tiếp tục đưa bạn đọc đi qua hành trình thức tỉnh tâm linh của nhân vật chính Thomas. Khôn...",41,[' Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '504'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách Tôn Giáo - Tâm Linh
7,54748899,Sách Muôn Kiếp Nhân Sinh (Bìa Mềm) - Nguyên Phong,134400,168000,33600,20,5.0,767,"“Muôn kiếp nhân sinh” là tác phẩm do Giáo sư John Vũ - Nguyên Phong viết từ năm 2017 và hoàn tất đầu năm 2020 ghi lại những câu chuyện, trải nghiệm tiền kiếp kỳ lạ từ nhiều kiếp sống của người bạn tâ...",5000,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '<p>14.5 x 20.5 cm</p>'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa gập'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '408'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách tiếng Việt
8,248446185,Combo Sách Muôn Kiếp Nhân Sinh Tập 1 + Không Diệt Không Sinh Đừng Sợ Hãi (Bộ 2 Cuốn),150120,208500,58380,28,5.0,30,"    Combo Sách Muôn Kiếp Nhân Sinh Tập 1 + Không Diệt Không Sinh Đừng Sợ Hãi (Bộ 2 Cuốn)   1. Muôn Kiếp Nhân Sinh - Many Times, Many Lives   Giáo sư John Vũ – Nguyên Phong và những câu chuyện chư...",306,"['Nguyên Phong', ' Thích Nhất Hạnh']","[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Nhiều công ty phát hành'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Root
9,100321478,Muốn An Được An (Tái bản 2021),49000,65000,16000,25,5.0,361,Muốn An Được AnNgày chủ nhật và cũng là ngày cuối cùng của tháng 11 năm 2014 tôi nhận được bản thảo cuốn sách Muốn an được an của thiền sư Thích Nhất Hạnh đã được sư cô Hội Nghiêm dịch ra tiếng Việt ...,3536,['Thích Nhất Hạnh'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Thái Hà'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2021-05-14 23:51:22'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '164'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Lao Động'}]}]",Sách Tôn Giáo - Tâm Linh
10,94173462,Muôn Kiếp Nhân Sinh 2,201000,268000,67000,25,5.0,732,CUỐN SÁCH CỦA NHỮNG CÁNH BƯỚM RUNG ĐỘNGTác phẩm Muôn Kiếp Nhân Sinh tập 1 của tác giả Nguyên Phong xuất bản giữa tâm điểm của đại dịch đã thực sự tạo nên một hiện tượng xuất bản hiếm có ở Việt Nam. C...,3529,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2021-04-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14.5 x 20.5 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '540'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách tiếng Việt
11,69644748,Thiền Sư Và Em Bé 5 Tuổi,80400,120000,39600,33,5.0,67,"Trong lòng chúng ta ai cũng có một em bé đang đau khổ. Ai cũng có một thời gian khó khăn khi còn thơ ấu và nhiều người đã trải qua những chấn động tâm lý, những tổn thương lớn mà vết thương còn lưu lạ...",528,['Thích Nhất Hạnh'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Saigon Books'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2020-10-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13 x 20.5 cm'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Chân Hội Nghiêm, Chân Duyệt Nghiêm, Đông Phong'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '232'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Dân Trí'}]}]",Sách tiếng Việt
12,205574133,Nhân Duyên Tiền Kiếp,126000,195000,69000,35,4.8,94,"“Tuyệt đối không nghi ngờ gì nữa, các cặp đôi đang bên nhau ở kiếp này đã từng ở bên nhau trong nhiều kiếp trước…”Sau khi được thôi miên và nhìn thấy tiền kiếp của chính mình, Dick Sutphen đã trở thà...",1098,['Dick Sutphen'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': '1980 Books'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2022-11-11 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13x20.5cm'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Thảo Nguyên'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '436'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thanh Niên'}]}]",Sách Tôn Giáo - Tâm Linh
13,4313653,Từng Bước Nở Hoa Sen,43600,75000,31400,42,5.0,781,"Từng Bước Nở Hoa SenKhông nhơ cũng không sạchKhông bớt cũng không thêmTrí tuệ Ba La MậtKhông có pháp nào trênSống là chuyển hóa không ngừng, tất cả mọi vật nương vào nhau để tồn tại. Thân tâm an ...",8583,['Thích Nhất Hạnh'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Saigon Books'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2018-09-04 10:55:04'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '<p>13 x 20.5 cm</p>'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '120'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Hồng Đức'}]}]",Sách tiếng Việt
14,142002263,Muôn Kiếp Nhân Sinh 2 (Bìa Cứng),234000,338000,104000,31,5.0,322,CUỐN SÁCH CỦA NHỮNG CÁNH BƯỚM RUNG ĐỘNGTác phẩm Muôn Kiếp Nhân Sinh tập 1 của tác giả Nguyên Phong xuất bản giữa tâm điểm của đại dịch đã thực sự tạo nên một hiện tượng xuất bản hiếm có ở Việt Nam. C...,2100,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2021-11-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '16 x 24 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa cứng'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '544'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách Tôn Giáo - Tâm Linh
15,253665496,MỚI - Muôn Kiếp Nhân Sinh tập 3 (Bìa Mềm)- Nguyên Phong,163000,218000,55000,25,5.0,1,"# Hàng đặt trước, sẽ giao đầu tháng 6 Muôn Kiếp Nhân Sinh“Muôn kiếp nhân sinh” là một bức tranh lớn với vô vàn mảnh ghép cuộc đời, là một cuốn phim đồ sộ, sống động về những kiếp sống huyền bí, trả...",2,[' Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách Tôn Giáo - Tâm Linh
16,126743459,Fear - Sợ Hãi (Hóa Giải Sợ Hãi Bằng Tình Thương),75300,109000,33700,31,5.0,461,"Hầu hết chúng ta ai cũng đã trải qua những giây phút hạnh phúc lẫn khó khăn trong cuộc sống. Tuy nhiên có nhiều người ngay lúc đang vui sướng nhất mà lòng vẫn trĩu nặng lo sợ, sợ ngày vui sẽ qua mau, ...",3766,['Thích Nhất Hạnh'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Thái Hà'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2021-09-15 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13 x 19 cm'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Chân Đạt'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '224'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]",Sách Tôn Giáo - Tâm Linh
17,262301191,Combo Muôn Kiếp Nhân Sinh 3 Tập,497000,654000,157000,24,4.8,4,"Muôn Kiếp Nhân Sinh là tác phẩm do Giáo sư John Vũ - Nguyên Phong viết từ năm 2017 và hoàn tất đầu năm 2020 ghi lại những câu chuyện, trải nghiệm tiền kiếp kỳ lạ từ nhiều kiếp sống của người bạn tâm g...",90,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2023-05-05 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14.5 x 20.5 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '604'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách Tôn Giáo - Tâm Linh
18,262405219,Muôn Kiếp Nhân Sinh - Phần 3,161000,161000,0,0,5.0,1," “Muôn kiếp nhân sinh” là một bức tranh lớn với vô vàn mảnh ghép cuộc đời, là một cuốn phim đồ sộ, sống động về những kiếp sống huyền bí, trải dài từ nền văn minh Atlantis hùng mạnh đến vương quốc Ai ...",2,[' Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2023-05-30 15:10:53'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '540'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách Tôn Giáo - Tâm Linh
19,173093879,"Liễu Phàm Tứ Huấn - Tích Tập Phúc Đức, Cải Tạo Vận Mênh (Tái Bản 2022)",46000,59000,13000,22,5.0,46,"    Liễu Phàm Tứ Huấn - Tích Tập Phúc Đức, Cải Tạo Vận Mênh (Tái Bản 2022) ...",648,['Liễu Phàm'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Thái Hà'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Lao Động'}]}]",Root
20,203841948,Muôn Kiếp Nhân Sinh - Tập 3,163000,218000,55000,25,5.0,1,"Song song với vai trò một nhà khoa học, Nguyên Phong còn là dịch giả nổi tiếng của loạt sách về văn hóa và tâm linh phương Đông, chuyển thể từ nhiều tác phẩm của các học giả phương Tây sau quá trình ...",17,[' Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Văn Lang'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2022-10-31 21:00:59'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Hồng Đức'}]}]",Sách Tôn Giáo - Tâm Linh
21,192950685,Không Diệt Không Sinh Đừng Sợ Hãi (Tái Bản 2022),79200,110000,30800,28,5.0,35,"    Nhiều người trong chúng ta tin rằng cuộc đời của ta bắt đầu từ lúc chào đời và kết thúc khi ta chết. Chúng ta tin rằng chúng ta tới từ cái Không, nên khi chết chúng ta cũng không còn lại gì hết...",504,['Thích Nhất Hạnh'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Saigon Books'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]",Root
22,262423819,Muôn Kiếp Nhân Sinh - Tập 3 (Bìa mềm),162000,162000,0,0,0.0,0,Tác giả: Nguyên PhongSố trang: 504Kích thước: 14.5 x 20.5 cmNXB: Tổng Hợp Thành Phố Hồ Chí MinhLoại bìa: bìa mềm------------------MUÔN KIẾP NHÂN SINH – TẬP 3 Nối tiếp câu chuyện và tinh thần của tập...,10,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '544'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách Tôn Giáo - Tâm Linh
23,140416373,Hành Trình Về Phương Đông (Khổ Nhỏ)(Tái Bản),52100,78000,25900,33,5.0,328,"Hành Trình Về Phương Đông (Khổ Nhỏ)(Tái Bản)Hành Trình Về Phương Đông mở ra một chân trời mới về Đông Tây gặp nhau, để khoa học Minh triết hội ngộ, để Hiện đại Cổ xưa giao duyên, để Đất Trời là một. ...",2082,"['Baird T. Spalding', 'Nguyên Phong']","[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2021-11-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '11.5 x 16.5 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa gập'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '360'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]",Sách Tôn Giáo - Tâm Linh
24,69219919,Muôn Kiếp Nhân Sinh (Khổ Nhỏ),73500,98000,24500,25,5.0,493,"“Muôn kiếp nhân sinh” mang lại cho bạn đọc kho kiến thức đồ sộ và mới mẻ, những câu chuyện kỳ lạ, những kiến giải uyên bác và tiên đoán bất ngờ về hiện tại và tương lai của con người và thế giới. Thô...",2538,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2020-10-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '11.5 x 16.5 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa gập'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '482'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách tiếng Việt
25,95470626,Combo 2 Cuốn: Muôn Kiếp Nhân Sinh + Muôn Kiếp Nhân Sinh 2 (Bìa Mềm),325000,436000,111000,25,5.0,42,CUỐN SÁCH CỦA NHỮNG CÁNH BƯỚM RUNG ĐỘNGTác phẩm Muôn Kiếp Nhân Sinh tập 1 của tác giả Nguyên Phong xuất bản giữa tâm điểm của đại dịch đã thực sự tạo nên một hiện tượng xuất bản hiếm có ở Việt Nam. C...,297,['Nguyên Phong'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2021-05-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14.5 x 20.5 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '960'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Sách tiếng Việt
26,249019417,Đường Xưa Mây Trắng - Theo Gót Chân Bụt (Tái Bản),226000,299000,73000,24,5.0,15,Đường Xưa Mây Trắng - Theo Gót Chân Bụt (Tái Bản)Đường Xưa Mây Trắng là một câu chuyện vô cùng lý thú về cuộc đời của Bụt được kể lại dưới ngòi bút hùng hồn đầy chất thơ của tác giả. Với văn phong nh...,229,['Thích Nhất Hạnh'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Phương Nam Book'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2022-01-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '15.5 x 24 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '713'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]",Sách Tôn Giáo - Tâm Linh
27,202781003,Đường Xưa Mây Trắng (Bìa Mềm)_PNAM,252000,280000,28000,10,5.0,20,"Đường Xưa Mây Trắng (Bìa Mềm) Tác phẩm kể chuyện về cuôc đời Đức Phật Thích Ca qua con mắt của chú bé chăn trâu Svasti, sau xuất gia trở thành 1 vị đệ tử của Phật. Đây là một thiên hùng ca  bày tỏ l...",311,[' Thích Nhất Hạnh'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Phương Nam Book'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '713'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Hồng Đức'}]}]",Sách Tôn Giáo - Tâm Linh
28,73316977,Hành Trình Của Linh Hồn (Tái Bản 2020),100600,129000,28400,22,5.0,81,"Bạn có sợ chết không? Bạn có tự hỏi điều gì sẽ xảy ra sau khi bạn chết không? Có thể nào bạn có một linh hồn đến từ đâu đó và sẽ trở về đó sau khi thân xác bạn chết đi, hay đó chỉ là một điều ước ao v...",434,['Michael Duff Newton'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Thái Hà'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2020-11-15 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '15.5 x 24 cm'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Thanh Huyền'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '430'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Văn Hoá Dân Tộc'}]}]",Sách Tôn Giáo - Tâm Linh
29,213701365,Lời Tiên Tri Celestine,190000,248000,58000,23,5.0,30,"LỜI TIÊN TRI CELESTINE - Quyển sách mang đến sự khai sáng đầy thông tuệ, những nhận thức mới mẻ về mặt tâm linh - Những cuộc gặp gỡ định-mệnh, những sự kiện không-ngờ-tới luôn xảy ra trong cuộc sống...",374,['James Redfield'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'First News - Trí Việt'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2022-12-12 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '14,5 x 20.5 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '536'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Dân Trí'}]}]",Sách Tôn Giáo - Tâm Linh
